,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2464,373110,KR7373110006,엑셀세라퓨틱스,KOSDAQ,기술성장기업부,1301,2,-66,-4.83,1294,1375,1294,57812,77092867,22984249626,17294394,KSQ
2465,067010,KR7067010009,이씨에스,KOSDAQ,벤처기업부,2115,3,0,0.0,2130,2155,2100,8539,18068915,22974735000,10888500,KSQ
2466,018680,KR7018680009,서울제약,KOSDAQ,벤처기업부,1969,2,-1,-0.05,1970,1983,1937,9810,19274926,22957199111,11659319,KSQ
2467,432980,KR7432980001,엠에프씨,KOSDAQ,기술성장기업부,2670,2,-50,-1.84,2755,2755,2640,2689,7159530,22939951140,8591742,KSQ
2468,353190,KR7353190002,휴럼,KOSDAQ,중견기업부,2910,1,20,0.69,2895,2930,2820,15679,45218825,22918240440,7875684,KSQ
2469,065690,KR7065690000,파커스,KOSDAQ,투자주의환기종목(소속부없음),1630,1,89,5.78,1543,1630,1541,23913,37980791,22900409530,14049331,KSQ
2470,130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,2045,2,-25,-1.21,2070,2135,2015,44915,92583180,22891658370,11276679,KSQ
2471,215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,2170,1,15,0.7,2160,2190,2120,14635,31712085,22822500000,10740000,KSQ
2472,076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,1010,1,9,0.9,1000,1080,974,131057,132461352,22820097560,22594156,KSQ
2473,403810,KR7403810005,아이엘로보틱스,KONEX,일반기업부,2295,2,-85,-3.57,2205,2315,2200,2970,6580435,22806209070,9937346,KNX
2474,032080,KR7032080004,아즈텍WB,KOSDAQ,중견기업부,1061,2,-59,-5.27,1117,1143,1060,10696,11582057,22801981769,21491029,KSQ
2475,102950,KR7102950003,아하,KONEX,일반기업부,1680,2,-68,-3.89,1988,1988,1667,1141,1951594,22792745511,13121903,KNX
2476,241840,KR7241840008,에이스토리,KOSDAQ,중견기업부,2375,1,15,0.64,2360,2385,2285,19823,46317345,22752885690,9539994,KSQ
2477,101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,1930,2,-285,-12.87,2250,2380,1824,415388,815032537,22743843356,11741788,KSQ
2478,109670,KR7109670000,씨싸이트,KOSDAQ,중견기업부,3880,2,-5,-0.13,3885,3885,3705,5396,20519660,22646015760,5836602,KSQ
2479,210120,KR7210120002,캔버스엔,KOSDAQ,중견기업부,930,0,0,0.0,0,0,0,0,0,22540854540,24237478,KSQ
2480,101680,KR7101680007,한국정밀기계,KOSDAQ,중견기업부,2685,3,0,0.0,2620,2710,2620,6612,17562735,22522720000,8404000,KSQ
2481,148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,1653,2,-45,-2.65,1704,1735,1559,215918,347738879,22498493712,13610704,KSQ
2482,208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,2775,2,-20,-0.72,2800,2815,2710,4056,11220465,22481856750,8101570,KSQ
2483,900110,HK0000057197,딥커머스,KOSDAQ,외국기업(소속부없음),1217,2,-22,-1.78,1239,1260,1190,36796,44403822,22437988427,18437131,KSQ
2484,008775,KR7008771008,호텔신라우,KOSPI,,29800,1,150,0.51,29650,29900,29450,720,21428450,22405994200,751879,STK
2485,377330,KR7377330006,이지트로닉스,KOSDAQ,기술성장기업부,2720,2,-35,-1.27,2700,2815,2680,3716,10141354,22384873500,8139954,KSQ
2486,317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,1470,2,-13,-0.88,1500,1529,1408,60255,87132032,22340640000,15260000,KSQ
2487,051630,KR7051630002,진양화학,KOSPI,,1055,1,1,0.09,1073,1073,1007,94709,98045205,22238800000,21200000,STK
2488,004270,KR7004270005,남성,KOSPI,,4915,2,-245,-4.75,5000,5010,4785,60080,290628833,22207823360,4560128,STK
2489,080470,KR7080470008,성창오토텍,KOSDAQ,벤처기업부,3040,1,5,0.16,3085,3120,3010,5281,16061390,22192000000,7300000,KSQ
2490,052300,KR7052300001,오션인더블유,KOSDAQ,중견기업부,1379,1,34,2.53,1345,1386,1336,47724,64974255,22173234720,16244128,KSQ
2491,032280,KR7032280000,삼일,KOSDAQ,중견기업부,1365,1,1,0.07,1364,1381,1347,65220,89056396,22115336760,16213590,KSQ
2492,331660,KR7331660001,한국미라클피플사,KONEX,일반기업부,4010,2,-120,-2.91,4250,4250,4010,234,940740,22055000000,5500000,KNX
2493,192390,KR7192390003,윈하이텍,KOSDAQ,벤처기업부,1842,1,3,0.16,1900,1900,1798,10726,19570904,22043667132,11967246,KSQ
2494,065370,KR7065370009,위세아이텍,KOSDAQ,벤처기업부,2995,2,-55,-1.8,3110,3110,2955,13572,40869889,22041102690,7383954,KSQ
2495,347770,KR7347770000,핌스,KOSDAQ,중견기업부,963,1,82,9.31,948,985,890,170849,159458062,21965617362,22857042,KSQ
2496,195990,KR7195990007,루트K,KOSDAQ,관리종목(소속부없음),1346,1,11,0.82,1350,1390,1322,34839,46481417,21923478404,16287874,KSQ
2497,352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,2015,1,10,0.5,2015,2015,1993,6102,12268687,21898475950,10867730,KSQ
2498,455180,KR7455180000,케이지에이,KOSDAQ,벤처기업부,1488,2,-67,-4.31,1512,1605,1478,82105,124264432,21886894384,14699056,KSQ
2499,115530,KR7115530008,씨엔플러스,KOSDAQ,중견기업부,2780,1,30,1.09,2675,2920,2670,26457,74071365,21879157275,7884381,KSQ
2500,019660,KR7019660000,글로본,KOSDAQ,중견기업부,1572,1,2,0.13,1570,1585,1532,30787,47932469,21878658477,13944333,KSQ
2501,219750,KR7219750007,한국비티비,KOSDAQ,중견기업부,1670,2,-4,-0.24,1675,1684,1645,2424,4038615,21839494213,13085377,KSQ
2502,154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1028,1,24,2.39,1004,1030,1004,86651,87849328,21788538912,21615614,KSQ
2503,278990,KR7278990007,EMB,KONEX,일반기업부,2805,1,205,7.88,2700,2805,2700,20,55680,21774897900,8064777,KNX
2504,274400,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,2380,2,-20,-0.83,2405,2440,2360,7613,18069070,21762150735,9086493,KSQ
2505,014100,KR7014100002,메디앙스,KOSDAQ,중견기업부,1835,2,-51,-2.7,1880,1900,1811,10817,19989100,21664800000,11800000,KSQ
2506,084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1128,2,-7,-0.62,1134,1134,1082,23766,26450691,21619635730,19132421,KSQ
2507,080720,KR7080720006,한국유니온제약,KOSDAQ,관리종목(소속부없음),2725,0,0,0.0,0,0,0,0,0,21562456300,7912828,KSQ
2508,238200,KR7238200000,비피도,KOSDAQ,벤처기업부,2635,2,-90,-3.3,2735,2735,2615,11529,30893030,21554300000,8180000,KSQ
2509,021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,998,2,-30,-2.92,1027,1027,989,74184,74600235,21531135808,21704774,KSQ
2510,200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,2300,2,-35,-1.5,2335,2340,2225,32824,74129620,21524750630,9482269,KSQ
2511,016100,KR7016100000,리더스코스메틱,KOSDAQ,중견기업부,1124,2,-57,-4.83,1181,1200,1101,31228,35624097,21488505750,19100894,KSQ
2512,131180,KR7131180002,딜리,KOSDAQ,벤처기업부,3660,1,20,0.55,3665,3670,3645,16212,59317445,21484200000,5870000,KSQ
2513,043200,KR7043200005,파루,KOSDAQ,벤처기업부,512,0,0,0.0,0,0,0,0,0,21403809280,41804315,KSQ
2514,017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1017,1,9,0.89,1008,1021,977,43830,43402465,21403239939,21045467,KSQ
2515,368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,832,2,-62,-6.94,845,874,775,1020173,851063343,21358603620,25795415,KSQ
2516,056730,KR7056730005,CNT85,KOSDAQ,중견기업부,1440,1,6,0.42,1434,1459,1402,20012,28532542,21344021280,14822237,KSQ
2517,059180,KR7059180000,엔더블유시,KONEX,일반기업부,4000,2,-25,-0.62,0,0,0,0,0,21256360000,5314090,KNX
2518,342870,KR7342870003,오아,KOSDAQ,중견기업부,3905,2,-30,-0.76,3970,3985,3795,6831,26330060,21255768300,5450197,KSQ
2519,083470,KR7083470005,이엠앤아이,KOSDAQ,벤처기업부,988,1,21,2.17,993,999,944,202351,199203312,21233627355,21340329,KSQ
2520,023770,KR7023770001,플레이위드,KOSDAQ,중견기업부,2365,2,-30,-1.25,2395,2405,2315,15109,35950025,21113728200,8946495,KSQ
2521,000040,KR7000040006,KR모터스,KOSPI,,1221,2,-7,-0.57,1229,1229,1205,17038,20707508,21092818956,17275036,STK
2522,067730,KR7067730002,로지시스,KOSDAQ,중견기업부,2170,2,-45,-2.03,2225,2225,2120,30430,65296627,21089149960,9673922,KSQ
2523,073570,KR7073570004,리튬포어스,KOSDAQ,관리종목(소속부없음),1746,1,6,0.34,1760,1785,1680,27387,47582854,21029212016,12037328,KSQ
2524,372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,2995,1,150,5.27,2970,2995,2810,17716,51612448,20970823220,7037189,KSQ
2525,900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),1662,2,-43,-2.52,1640,1898,1591,1868785,3304222815,20962831512,12582732,KSQ
2526,076340,KR7076340009,지에이이노더스,KONEX,일반기업부,4300,1,195,4.75,4395,4500,4300,13,57195,20947278000,4871460,KNX
2527,090150,KR7090150004,아이윈,KOSDAQ,중견기업부,499,0,0,0.0,0,0,0,0,0,20895771207,41875293,KSQ
2528,153490,KR7153490008,우리이앤엘하루틴,KOSDAQ,우량기업부,405,0,0,0.0,0,0,0,0,0,20849400000,51480000,KSQ
2529,336040,KR7336040001,타스컴,KONEX,일반기업부,3600,1,150,4.35,3600,3600,3300,12,40200,20843744400,5789929,KNX
2530,361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,3655,1,5,0.14,3655,3670,3580,3370,12250200,20715289990,5667658,KSQ
2531,252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,499,0,0,0.0,0,0,0,0,0,20701708610,41486390,KSQ
2532,362990,KR7362990004,드림인사이트,KOSDAQ,벤처기업부,1231,2,-8,-0.65,1237,1242,1169,60101,72281913,20681506594,16800574,KSQ
2533,043360,KR7043360007,디지아이,KOSDAQ,벤처기업부,2320,1,90,4.04,2300,2395,2230,4138,9409413,20655000000,9000000,KSQ
2534,098660,KR7098660004,에스티오,KOSDAQ,중견기업부,1649,1,19,1.17,1639,1661,1620,17227,28141820,20601608448,12500976,KSQ
2535,438700,KR7438700007,버넥트,KOSDAQ,기술성장기업부,1848,1,11,0.6,1837,1850,1805,11880,21698271,20595756720,11144890,KSQ
2536,424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,2020,2,-65,-3.12,2085,2205,1998,47783,98852210,20561182560,10054368,KSQ
2537,351870,KR7351870001,차이커뮤니케이션,KOSDAQ,중견기업부,1808,1,14,0.78,1811,1859,1803,2092,3794470,20546741922,11160642,KSQ
2538,065060,KR7065060006,지엔코,KOSDAQ,중견기업부,3425,2,-20,-0.58,3495,3495,3385,1068,3672560,20517072050,5990386,KSQ
2539,009730,KR7009730003,이렘,KOSDAQ,투자주의환기종목(소속부없음),2545,2,-150,-5.57,2550,2660,2300,324103,785276898,20457165195,7975503,KSQ
2540,137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,2075,3,0,0.0,2075,2115,2010,11501,23668804,20360039025,9812067,KSQ
2541,270210,KR7270210008,에스알바이오텍,KONEX,일반기업부,11550,5,-2030,-14.95,13580,13580,11550,4693,54562440,20349116720,1711448,KNX
2542,083660,KR7083660001,CSA 코스믹,KOSDAQ,중견기업부,2860,0,0,0.0,0,0,0,0,0,20332497900,7109265,KSQ
2543,465770,KR7465770006,STX그린로지스,KOSPI,,2825,1,60,2.17,2765,2950,2695,529023,1481896707,20319739700,7218380,STK
2544,140430,KR7140430000,카티스,KOSDAQ,중견기업부,1899,1,12,0.64,1940,1960,1830,34263,65214539,20299373793,10689507,KSQ
2545,060230,KR7060230000,제이케이시냅스,KOSDAQ,중견기업부,1408,1,26,1.88,1382,1431,1370,47893,66850756,20217853568,14359271,KSQ
2546,020400,KR7020400008,대동금속,KOSDAQ,중견기업부,3160,2,-40,-1.25,3190,3195,3090,68359,214635169,20187420780,6378332,KSQ
2547,001685,KR7001681006,대상우,KOSPI,,14730,1,210,1.45,14640,14740,14500,3209,46918630,20183384790,1370223,STK
2548,303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,2740,2,-60,-2.14,2800,2800,2700,10900,29821635,20146375755,7339299,KSQ
2549,431190,KR7431190008,케이쓰리아이,KOSDAQ,기술성장기업부,2655,2,-85,-3.1,2800,2800,2600,19431,51342475,20063664560,7486442,KSQ
2550,344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,1394,2,-4,-0.29,1430,1455,1342,74585,102900234,20043270000,14430000,KSQ
2551,027580,KR7027580000,상보,KOSDAQ,중견기업부,1685,2,-25,-1.46,1708,1710,1663,32609,54768618,19967762185,11836255,KSQ
2552,419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,3350,1,160,5.02,3190,3495,3060,137093,450560793,19960147550,5958253,KSQ
2553,054410,KR7054410006,케이피티유,KOSDAQ,중견기업부,3450,2,-190,-5.22,3600,3715,3450,3722,13446130,19928025120,5726444,KSQ
2554,023790,KR7023790009,동일스틸럭스,KOSDAQ,중견기업부,1546,1,157,11.3,1439,1790,1431,1702625,2770702900,19918387392,13069808,KSQ
2555,154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,1654,2,-1,-0.06,1655,1655,1641,6709,11088762,19902080550,12061867,KSQ
2556,015020,KR7015020001,이스타코,KOSPI,,928,0,0,0.0,0,0,0,0,0,19883142400,21425800,STK
2557,050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,1215,2,-34,-2.72,1249,1255,1203,179773,219227785,19879303126,16334678,KSQ
2558,322970,KR7322970005,무진메디,KONEX,일반기업부,1970,1,90,4.79,1910,1970,1885,731,1393070,19868807330,10085689,KNX
2559,317860,KR7317860005,노드메이슨,KONEX,일반기업부,4400,1,100,2.33,4400,4400,4400,238,1047200,19858146000,4513215,KNX
2560,110020,KR7110020005,전진바이오팜,KOSDAQ,기술성장기업부,2220,1,229,11.5,2185,2220,1972,80878,172580585,19838688780,9058762,KSQ
2561,096870,KR7096870001,엘디티,KOSDAQ,벤처기업부,2360,2,-60,-2.48,2440,2440,2305,10971,25899590,19826497625,8347999,KSQ
2562,275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,3815,1,40,1.06,3960,3960,3660,2142,7974560,19780587120,5253808,KSQ
2563,365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,2800,1,70,2.56,2745,2900,2585,60668,166874930,19774361500,7310300,KSQ
2564,024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,1975,2,-24,-1.2,1999,2040,1970,38592,77040438,19720000000,10000000,KSQ
2565,088290,KR7088290002,이원컴포텍,KOSDAQ,관리종목(소속부없음),2460,2,-50,-1.99,2635,2635,2415,1908,4688735,19621137120,7976072,KSQ
2566,032800,KR7032800005,판타지오,KOSDAQ,중견기업부,1577,1,29,1.87,1560,1591,1544,21113,32957637,19614435628,12461522,KSQ
2567,067770,KR7067770008,세진티에스,KOSDAQ,관리종목(소속부없음),2335,1,30,1.3,2240,2350,2215,30511,70210565,19522078725,8396593,KSQ
2568,002360,KR7002360006,SH에너지화학,KOSPI,,1752,1,1,0.06,1752,1766,1710,47839,83082105,19459516123,11113373,STK
2569,073190,KR7073190001,듀오백,KOSDAQ,관리종목(소속부없음),1566,2,-32,-2.0,1600,1639,1510,90612,142015912,19388224800,11968040,KSQ
2570,032680,KR7032680001,소프트센,KOSDAQ,중견기업부,922,2,-8,-0.86,929,929,897,66500,60367319,19229122282,20855881,KSQ
2571,065650,KR7065650004,하이퍼코퍼레이션,KOSDAQ,중견기업부,1752,2,-64,-3.52,1814,1859,1750,22453,40388388,19199261198,10945987,KSQ
2572,214610,KR7214610008,롤링스톤,KOSDAQ,관리종목(소속부없음),2290,0,0,0.0,0,0,0,0,0,19197807380,8383322,KSQ
2573,108675,KR7108671009,LX하우시스우,KOSPI,,18500,1,380,2.1,18120,18640,18120,7871,145431480,19149721500,1032330,STK
2574,060900,KR7060900008,에이전트AI,KOSDAQ,중견기업부,3955,2,-70,-1.74,4025,4025,3680,52434,202969585,19145005600,4883930,KSQ
2575,309930,KR7309930006,조이웍스앤코,KOSDAQ,중견기업부,992,2,-12,-1.2,995,1036,961,74715,74815011,19121097777,19255889,KSQ
2576,00499K,KR700499K014,롯데지주우,KOSPI,,23800,1,600,2.59,23750,23950,22700,719,16977000,19052510950,805603,STK
2577,196700,KR7196700009,웹스,KOSDAQ,벤처기업부,1339,2,-29,-2.12,1382,1382,1319,50373,67179769,19046854944,14364144,KSQ
2578,048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1004,2,-19,-1.86,1028,1034,997,24597,25072844,18780094769,18723923,KSQ
2579,031860,KR7031860000,디에이치엑스컴퍼니,KOSDAQ,관리종목(소속부없음),6930,0,0,0.0,0,0,0,0,0,18714756060,2700542,KSQ
2580,222670,KR7222670002,플럼라인생명과학,KONEX,일반기업부,4635,0,0,0.0,0,0,0,0,0,18692639820,4032932,KNX
2581,115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,1570,2,-28,-1.75,1639,1639,1515,61432,95948765,18602742406,11818769,KSQ
2582,322780,KR7322780008,코퍼스코리아,KOSDAQ,중견기업부,2075,1,127,6.52,1948,2140,1931,64088,128320298,18533023950,8974830,KSQ
2583,078860,KR7078860004,아이오케이이엔엠,KOSDAQ,투자주의환기종목(소속부없음),3000,3,0,0.0,2970,3030,2880,8999,26655385,18500678060,6177188,KSQ
2584,060260,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,1365,2,-64,-4.48,1422,1423,1360,101498,140588227,18452478348,13342356,KSQ
2585,434190,KR7434190005,탈로스,KONEX,일반기업부,2495,2,-5,-0.2,2695,2695,2300,430,1044445,18386737830,7369434,KNX
2586,051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,2890,1,90,3.21,2775,2895,2750,15079,42431645,18309927350,6335615,KSQ
2587,335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,1090,0,0,0.0,0,0,0,0,0,18258015570,16750473,KSQ
2588,006200,KR7006200000,한국전자홀딩스,KOSPI,,1887,2,-193,-9.28,1900,2030,1750,285820,532417905,18168977007,9360627,STK
2589,011090,KR7011090008,에넥스,KOSPI,,1518,2,-232,-13.26,1681,1699,1446,1082880,1668730902,17999007972,11857054,STK
2590,279600,KR7279600001,미디어젠,KOSDAQ,벤처기업부,3870,1,125,3.34,3785,3980,3785,597,2304080,17989559040,4684781,KSQ
2591,239340,KR7239340003,이스트에이드,KOSDAQ,관리종목(소속부없음),664,2,-5,-0.75,670,670,629,146929,95368819,17941456610,26979634,KSQ
2592,002820,KR7002820009,SUN&L,KOSPI,,1496,2,-221,-12.87,1646,1646,1360,362214,534473342,17937984348,12063204,STK
2593,018620,KR7018620005,우진비앤지,KOSDAQ,벤처기업부,2560,2,-35,-1.35,2595,2720,2560,23811,63027235,17887093560,6932982,KSQ
2594,354200,KR7354200008,엔젠바이오,KOSDAQ,기술성장기업부,1998,2,-42,-2.06,2040,2040,1960,80942,160309274,17855292834,8936583,KSQ
2595,045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,2675,2,-155,-5.48,2830,2980,2660,103960,287789668,17810000000,6500000,KSQ
2596,069330,KR7069330009,유아이디,KOSDAQ,벤처기업부,1040,1,9,0.87,1066,1066,1024,28001,28881276,17630676960,16952574,KSQ
2597,008600,KR7008600009,윌비스,KOSPI,,2620,0,0,0.0,0,0,0,0,0,17615839860,6723603,STK
2598,179720,KR7179720008,머니무브,KONEX,일반기업부,6400,2,-200,-3.03,6400,6400,5610,153,878720,17600115200,2750018,KNX
2599,009440,KR7009440009,KC그린홀딩스,KOSPI,,756,0,0,0.0,0,0,0,0,0,17568790596,23239141,STK
2600,224060,KR7224060004,더코디,KOSDAQ,투자주의환기종목(소속부없음),3360,2,-90,-2.61,3450,3520,3250,32278,106399480,17494847580,5160722,KSQ
2601,223310,KR7223310004,사토시홀딩스,KOSDAQ,중견기업부,3340,2,-90,-2.62,3630,3735,3195,121591,403689561,17409527490,5204642,KSQ
2602,115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,2155,2,-140,-6.1,2295,2295,2060,83762,182801445,17406227440,7984508,KSQ
2603,018700,KR7018700005,졸스,KOSDAQ,투자주의환기종목(소속부없음),1492,2,-20,-1.32,1512,1512,1420,28380,41268890,17161855076,11706586,KSQ
2604,052960,KR7052960002,태양3C,KONEX,일반기업부,3440,2,-200,-5.49,3700,3800,3440,297,1029420,17104773000,4887078,KNX
2605,377220,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,3010,2,-75,-2.43,3210,3220,2975,101661,309765817,17099240000,5662000,KSQ
2606,006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,490,0,0,0.0,0,0,0,0,0,17098669070,34895243,KSQ
2607,002680,KR7002680007,한탑,KOSDAQ,관리종목(소속부없음),2640,2,-315,-10.66,2830,2855,2450,745365,1960263126,17063267760,6463359,KSQ
2608,034940,KR7034940007,조아제약,KOSDAQ,중견기업부,550,0,0,0.0,0,0,0,0,0,17038904850,30979827,KSQ
2609,043590,KR7043590009,웰킵스하이텍,KOSDAQ,중견기업부,1250,2,-5,-0.4,1264,1299,1196,50258,62625961,17028318155,13568381,KSQ
2610,254160,KR7254160005,제이엠멀티,KONEX,일반기업부,3300,1,100,3.13,3295,3300,3295,2,6595,17028000000,5160000,KNX
2611,476710,KR7476710009,타조이엔터테인먼트,KONEX,일반기업부,17000,2,-500,-2.86,17000,17000,17000,100,1700000,17000000000,1000000,KNX
2612,065770,KR7065770000,CS,KOSDAQ,벤처기업부,1608,2,-19,-1.17,1635,1698,1575,111317,179577709,16992343424,10515064,KSQ
2613,417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,3970,1,20,0.51,4070,4070,3875,17791,70027805,16956761025,4309215,KSQ
2614,482680,KR7482680006,미래에셋비전스팩7호,KOSDAQ,SPAC(소속부없음),2055,0,0,0.0,0,0,0,0,0,16881825000,8215000,KSQ
2615,241820,KR7241820000,피씨엘,KOSDAQ,관리종목(소속부없음),6040,0,0,0.0,0,0,0,0,0,16803871920,2782098,KSQ
2616,306040,KR7306040007,에스제이그룹,KOSDAQ,중견기업부,1810,2,-39,-2.11,1851,1902,1756,34015,61891154,16781688508,9287044,KSQ
2617,131760,KR7131760001,파인텍,KOSDAQ,벤처기업부,1928,2,-18,-0.92,1946,1989,1882,131475,252783941,16747217248,8686316,KSQ
2618,024890,KR7024890006,대원화성,KOSPI,,2065,2,-575,-21.78,2390,2390,1966,461934,952212876,16747154900,8249830,STK
2619,002025,KR7002021004,코오롱우,KOSPI,,14410,1,280,1.98,14130,14670,13980,3825,54671145,16721897170,1160437,STK
2620,477380,KR7477380000,미래에셋비전스팩4호,KOSDAQ,SPAC(소속부없음),2060,2,-5,-0.24,2065,2065,2050,11019,22598815,16686000000,8100000,KSQ
